,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
325926,729961664,Stay Inspired Fitness,Apparel,Fashion,USD,2015-07-12,2500.0,2015-06-02 00:57:18,1.0,failed,1,US,1.0,1.0,2500.0
367202,941056114,"Save the Rome, NY Negative Collection",Photography,Photography,USD,2012-11-25,7500.0,2012-10-26 03:25:02,341.0,failed,6,US,341.0,341.0,7500.0
249205,337506120,Otakuware: T-Shirts for people who love Snark,Fashion,Fashion,USD,2013-07-29,3750.0,2013-06-29 18:01:24,721.0,failed,20,US,721.0,721.0,3750.0
286861,529363782,"The Great Mobile App, EarthFX: Ocean Update!",Software,Technology,USD,2012-07-31,400.0,2012-07-11 22:17:06,150.0,failed,3,US,150.0,150.0,400.0
234194,260530562,Help Me Make An Album! ( Grunge / Metal / Rock ),Rock,Music,USD,2016-12-28,900.0,2016-10-29 10:35:50,0.0,failed,0,US,0.0,0.0,900.0
13131,1065905907,Robert Baker's 440 Music Lesson Studio,Music,Music,USD,2015-07-24,3500.0,2015-06-24 07:26:33,5005.0,undefined,0,"N,0""",,5005.0,3500.0
176509,1897803095,Kai's Rage: The System Saver Legend,Video Games,Games,EUR,2015-08-30,20000.0,2015-07-16 20:11:05,4309.0,failed,49,ES,4740.08,4799.35,22275.93
282182,50579153,"BONCHO, the bike poncho",Product Design,Design,EUR,2016-01-21,15000.0,2015-12-22 08:56:35,138628.55,successful,1994,NL,150626.07,149829.83,16212.01
270825,448022601,HISTORIZE is a FREE audio / video / picture legacy.,Family,Film & Video,USD,2017-02-25,500.0,2017-02-05 12:33:55,0.0,failed,0,US,0.0,0.0,500.0
140420,1712966845,Recon,Shorts,Film & Video,USD,2013-02-15,4000.0,2013-01-15 01:06:33,741.0,failed,12,US,741.0,741.0,4000.0
282944,509710512,Until Midnight,Shorts,Film & Video,USD,2013-05-24,2000.0,2013-04-22 18:43:46,2167.0,successful,12,US,2167.0,2167.0,2000.0
154772,1786858126,Eduflix delivers watch and learn video education.,Academic,Publishing,GBP,2015-12-12,25000.0,2015-11-12 14:21:02,15.0,failed,2,GB,22.76,22.37,37280.05
338282,793064728,Adaptive Music,Music,Music,AUD,2014-10-01,6000.0,2014-09-01 03:12:46,27.0,failed,3,AU,25.21,23.63,5251.18
248269,332555279,Sweetheart's bakery,Food,Food,USD,2016-08-31,5000.0,2016-08-01 01:00:19,0.0,failed,0,US,0.0,0.0,5000.0
372122,966213695,Community Radio For Norfolk Island,Music,Music,AUD,2017-09-01,7000.0,2017-08-02 22:47:41,7148.0,successful,57,AU,120.39,5672.12,5554.67
41983,1213702995,Help fund RetroLine clothing  jump start to sucess.,Fashion,Fashion,USD,2013-12-19,5000.0,2013-11-19 02:58:06,0.0,failed,0,US,0.0,0.0,5000.0
95630,1486006414,Bottled Up Messages,Crafts,Crafts,USD,2015-07-17,5000.0,2015-07-02 18:20:13,25.0,failed,1,US,25.0,25.0,5000.0
18213,1092485268,The Fertile Fiend From Outer Space-Post Production,Shorts,Film & Video,USD,2013-04-06,1000.0,2013-03-21 18:03:16,1000.0,successful,9,US,1000.0,1000.0,1000.0
246414,323128358,I'mPossible | Women of The Volvo Ocean Race,Nonfiction,Publishing,USD,2014-11-16,10000.0,2014-10-23 21:06:16,1160.0,failed,17,US,1160.0,1160.0,10000.0
140976,171584674,"""Arrival"" A Show at Ugly Duck Festival, London",Theater,Theater,GBP,2016-07-07,1050.0,2016-06-07 17:31:56,1090.0,successful,48,GB,1568.74,1415.51,1363.57
245216,317207354,The Bedtime Psalm reversible book for children,Children's Books,Publishing,USD,2012-12-23,3000.0,2012-12-09 22:48:32,25.0,failed,1,US,25.0,25.0,3000.0
286486,527379666,Yndako Film,Movie Theaters,Film & Video,EUR,2017-10-31,10000.0,2017-09-18 13:25:49,401.0,failed,3,IT,0.0,467.45,11657.05
315396,676568086,Circa Yoga Mats,Apparel,Fashion,USD,2015-10-26,15000.0,2015-09-26 04:56:17,1951.0,failed,20,US,1951.0,1951.0,15000.0
42219,121486435,We've Got History,Webseries,Film & Video,USD,2017-07-04,10000.0,2017-06-04 23:12:04,1228.0,canceled,21,US,550.0,1228.0,10000.0
355028,878587796,The Holy Wells of County Clare,Photography,Photography,USD,2013-05-21,5000.0,2013-04-22 20:38:55,1121.0,failed,12,US,1121.0,1121.0,5000.0
235076,26501291,Fantasy Football Bret and humans Norba Miniatures,Tabletop Games,Games,EUR,2018-01-11,2000.0,2017-12-17 12:00:58,2705.0,live,33,ES,1826.91,3283.05,2427.39
98108,1498137184,Asphalt Battleground,Comics,Comics,USD,2015-06-11,15000.0,2015-05-12 22:08:31,0.0,failed,0,US,0.0,0.0,15000.0
122945,1624347286,The Nexus Project,Dance,Dance,USD,2013-01-24,3000.0,2013-01-02 22:11:16,3431.0,successful,58,US,3431.0,3431.0,3000.0
66716,1339351897,Cowboy Syd's D-Lish Sauce Bottling Project by Sydney Meers,Small Batch,Food,USD,2015-03-14,8027.0,2015-02-13 22:05:46,13445.0,successful,116,US,13445.0,13445.0,8027.0
295615,574575226,An Eclipse - Short Film by Chris Lowery,Shorts,Film & Video,USD,2013-03-15,500.0,2013-03-05 02:52:56,0.0,failed,0,US,0.0,0.0,500.0
80102,1407340665,Why Are You So Loud?,Children's Books,Publishing,USD,2015-07-16,5000.0,2015-06-16 16:08:47,192.0,failed,4,US,192.0,192.0,5000.0
104897,1533160835,Honest Bird,Children's Books,Publishing,USD,2014-04-03,1000.0,2014-03-04 19:17:18,130.0,failed,4,US,130.0,130.0,1000.0
275576,472235456,RESISTOR,Zines,Publishing,USD,2016-02-09,450.0,2016-01-26 17:00:53,2266.0,successful,160,US,2266.0,2266.0,450.0
345524,830097190,Time to Burn,Theater,Theater,USD,2013-11-12,600.0,2013-10-15 18:30:20,800.0,successful,19,US,800.0,800.0,600.0
58855,1299391557,Dinosaurs...in SPAAACE!,Games,Games,USD,2011-09-25,7000.0,2011-07-27 16:52:02,7818.0,successful,222,US,7818.0,7818.0,7000.0
280629,497587376,The Crooked North's First Studio Album,Music,Music,USD,2016-12-10,3500.0,2016-11-10 12:51:44,7230.77,successful,118,US,1818.0,7230.77,3500.0
275038,469464481,Unite One,Video Games,Games,EUR,2016-08-12,500.0,2016-07-13 18:35:58,0.0,canceled,0,FR,0.0,0.0,557.9
137308,1697159708,NE 2 NE Accordion Expedition,World Music,Music,USD,2014-03-01,2500.0,2014-01-23 23:25:03,2520.0,successful,33,US,2520.0,2520.0,2500.0
7274,1036946986,Unknown Realm: An 8-bit RPG for PC and Commodore 64,Video Games,Games,USD,2017-01-19,65536.0,2016-12-15 18:01:10,126343.0,successful,1246,US,44598.0,126343.0,65536.0
336415,783531478,Sistah's  Mississippi Styled BBQ: BBQ Passion,Food,Food,USD,2013-02-28,25000.0,2013-01-14 05:23:21,260.0,failed,5,US,260.0,260.0,25000.0
326600,733552411,Aaron Burdett CD No.5! (2013 Model),Country & Folk,Music,USD,2013-05-01,10000.0,2013-04-01 21:40:32,12395.0,successful,82,US,12395.0,12395.0,10000.0
250126,342282939,Visions of Tinkerbell #1,Painting,Art,USD,2016-06-21,3700.0,2016-06-07 23:54:20,2755.0,failed,36,US,2755.0,2755.0,3700.0
249834,340784076,Birdie Blocker: We Control The Birds For You,Technology,Technology,USD,2017-04-09,21500.0,2017-02-23 19:35:37,50.0,canceled,1,US,50.0,50.0,21500.0
85666,143557531,"From the Ashes of My Sins Debut Album, Sanctuary",Rock,Music,USD,2012-09-17,3400.0,2012-08-07 18:39:23,3510.0,successful,60,US,3510.0,3510.0,3400.0
113680,1577464933,Shap (Canceled),Video Games,Games,USD,2015-05-10,2500.0,2015-04-01 03:44:29,0.0,canceled,0,US,0.0,0.0,2500.0
69755,1355015957,Gator Made Entertainment,Hip-Hop,Music,USD,2016-10-12,50000.0,2016-09-12 21:08:26,0.0,failed,0,US,0.0,0.0,50000.0
170341,1866645750,FOTORABIA : a retrospective photographic book +exhibition,Photography,Photography,GBP,2014-01-17,5000.0,2013-12-18 10:00:16,293.0,failed,5,GB,478.03,481.73,8220.71
181560,1924112501,Scientagious Adventures,Makerspaces,Technology,USD,2015-12-20,33333.0,2015-10-21 16:30:55,25.0,failed,1,US,25.0,25.0,33333.0
256840,376094736,SatchelBord: World's 1st Truly Portable Workstation,Product Design,Design,USD,2017-04-03,20000.0,2017-02-27 16:29:19,20382.0,successful,83,US,2383.0,20382.0,20000.0
299032,592796566,Little Red,Theater,Theater,GBP,2015-09-24,200.0,2015-08-27 15:56:04,362.0,successful,14,GB,568.31,549.39,303.53
228345,230911556,Josh Lobster,Comic Books,Comics,USD,2014-08-17,5000.0,2014-07-17 22:13:43,5083.13,successful,117,US,5083.13,5083.13,5000.0
192795,1981061299,Hackney Horror Story,Immersive,Theater,GBP,2014-09-14,20000.0,2014-08-15 14:28:30,0.0,failed,0,GB,0.0,0.0,32681.34
146052,1741991857,Organic Community Garden,Community Gardens,Food,USD,2015-10-31,2500.0,2015-10-01 16:01:07,16.0,failed,3,US,16.0,16.0,2500.0
363688,922987625,Building A Superstructure - Screening pledge,Documentary,Film & Video,GBP,2014-07-01,2000.0,2014-05-17 07:15:34,50.0,failed,1,GB,83.95,85.72,3428.71
89848,1456485168,Empowering Local At-Risk Youth Through Beehive Ownership,Food,Food,USD,2017-09-03,5000.0,2017-08-13 23:59:51,66.0,failed,5,US,3.0,66.0,5000.0
82848,1421232459,Grill & Co. Casa Ferreira Portuguese Take-out Bistro Cafe,Restaurants,Food,CAD,2014-12-09,20000.0,2014-10-10 06:09:16,106.0,failed,3,CA,95.35,91.54,17271.16
4863,1024840743,THE COMMUNICATION: DESTINATION 102,Documentary,Film & Video,CAD,2013-12-19,15000.0,2013-11-19 18:54:39,0.0,failed,0,CA,0.0,0.0,14029.18
361069,90979350,HighRes Fractal Drawer,Digital Art,Art,USD,2011-06-19,75.0,2011-05-20 01:01:01,0.0,failed,0,US,0.0,0.0,75.0
280172,495294725,"Triumph of the Ape, stories",Fiction,Publishing,USD,2013-06-30,700.0,2013-05-16 02:56:42,802.0,successful,32,US,802.0,802.0,700.0
203921,203860210,Fenix Gear - An action adventure comedy!,Comics,Comics,USD,2011-01-01,4000.0,2010-11-17 17:43:54,4467.0,successful,56,US,4467.0,4467.0,4000.0
36302,1184234442,NosFURatu,Video Games,Games,USD,2017-06-11,5500.0,2017-05-12 23:58:05,45.0,failed,8,US,40.0,45.0,5500.0
297685,585700928,Launch A.S.Z. Design Group. 3 separate lines under 1 company,Fashion,Fashion,USD,2013-07-15,2000.0,2013-06-24 21:09:42,60.0,failed,2,US,60.0,60.0,2000.0
206171,2050322813,Life HACS School Lessons,Publishing,Publishing,NZD,2017-02-06,12000.0,2017-01-11 05:11:59,1080.0,failed,12,NZ,34.78,775.75,8619.45
260077,392741180,PenOVita:….Youngest Author on Kickstarter: Children Book:),Children's Books,Publishing,GBP,2016-08-07,3600.0,2016-06-20 09:10:22,575.5,failed,17,GB,824.92,746.24,4668.05
123242,1625847553,Common Man: The Ego Has Landed (a documentary),Documentary,Film & Video,USD,2014-07-13,15000.0,2014-06-13 19:38:21,3304.0,failed,71,US,3304.0,3304.0,15000.0
140547,1713710912,ARG Zombies - A Mobile Alternate Reality Zombie Game.,Video Games,Games,USD,2012-04-01,15000.0,2012-03-01 09:01:09,16638.11,successful,256,US,16638.11,16638.11,15000.0
294364,568203641,Bishop Stix,Video Games,Games,GBP,2017-11-07,10000.0,2017-10-08 17:24:40,309.0,failed,6,GB,708.12,407.5,13187.74
255688,370114467,Putterific,Games,Games,USD,2015-11-25,6855.0,2015-10-26 19:32:22,0.0,failed,0,US,0.0,0.0,6855.0
362580,917436749,Releasing My First Album!!! Entitled : Re-Entry,Hip-Hop,Music,USD,2012-11-03,6000.0,2012-10-04 05:18:07,0.0,failed,0,US,0.0,0.0,6000.0
197382,2004986934,Celtic Art Calendar,Calendars,Publishing,USD,2014-09-06,3300.0,2014-08-07 03:13:32,3719.0,successful,115,US,3719.0,3719.0,3300.0
240201,29172487,Cryptic All-Stars,Puzzles,Games,USD,2013-07-31,15000.0,2013-06-01 05:43:56,15804.0,successful,258,US,15804.0,15804.0,15000.0
94579,1480763647,"Support Solo Theater! Help ""Ungrateful Daughter"" Project Development! (Canceled)",Theater,Theater,USD,2010-06-01,4000.0,1970-01-01 01:00:00,0.0,canceled,0,US,0.0,0.0,4000.0
191818,1975976175,Huang: A Three Kingdoms card game (Canceled),Tabletop Games,Games,USD,2013-12-15,25000.0,2013-11-15 04:09:28,1060.0,canceled,9,US,1060.0,1060.0,25000.0
371974,96538085,Is the Mediterranean Diet a big FAT hoax?,Film & Video,Film & Video,GBP,2015-11-02,50000.0,2015-10-05 18:19:25,53348.5,successful,777,GB,80978.29,80760.09,75691.06
7569,1038298532,the HuncHBack Stand for your mobile devices and raspberry pi,Product Design,Design,USD,2015-04-26,2000.0,2015-03-27 01:42:31,1276.0,failed,25,US,1276.0,1276.0,2000.0
248694,33479724,Make your own premium swim trunks (Canceled),Apparel,Fashion,GBP,2015-03-31,5000.0,2015-03-04 01:03:19,7412.0,canceled,27,GB,11413.33,10972.13,7401.6
186912,1951655353,The Tribe & Big Cats! Make Good,Hip-Hop,Music,USD,2011-06-30,1000.0,2011-06-13 21:32:06,90.0,failed,5,US,90.0,90.0,1000.0
348706,846571171,Imagine This!...  An ArtPrize Anthology,Publishing,Publishing,USD,2013-05-04,5000.0,2013-03-05 17:31:03,5075.0,successful,63,US,5075.0,5075.0,5000.0
231411,246161938,$1.00 Artwork 15 day Challenge Lets Do This! (Canceled),Illustration,Art,USD,2015-07-28,1000.0,2015-07-13 19:40:16,119.0,canceled,7,US,119.0,119.0,1000.0
1021,1005155704,BBQ Dragon - The Barbecue & Fire Supercharger!,Product Design,Design,USD,2013-06-01,100000.0,2013-04-29 14:12:44,103307.65,successful,854,US,103307.65,103307.65,100000.0
192699,1980612430,Allergy 2 Reality,Drinks,Food,USD,2016-01-15,75000.0,2015-12-01 00:28:58,0.0,failed,0,US,0.0,0.0,75000.0
225007,2146404607,SELFIE BOOK OF RECORDS,Publishing,Publishing,GBP,2014-10-13,1000000.0,2014-08-14 15:59:18,10500.0,failed,3,GB,17643.44,16925.38,1611941.26
10970,1054990035,"Mine, All Mine! - Countdown",Tabletop Games,Games,USD,2015-01-19,1.0,2015-01-06 04:37:00,1281.0,successful,145,US,1281.0,1281.0,1.0
15523,107850610,The Just Run the Play Movement!,Apparel,Fashion,USD,2016-09-01,5000.0,2016-08-02 06:18:04,0.0,failed,0,US,0.0,0.0,5000.0
89600,1455233337,Send Adrian Arancibia to the Havana Poetry Festival,Performance Art,Art,USD,2012-05-06,2500.0,2012-04-06 18:39:15,851.0,failed,29,US,851.0,851.0,2500.0
220792,2124545449,LottoBug,Mobile Games,Games,USD,2017-12-01,165000.0,2017-11-01 00:28:47,200.0,suspended,1,US,200.0,200.0,165000.0
174750,1888659803,One Good Deed (Canceled),Action,Film & Video,USD,2015-03-22,500000.0,2015-01-21 02:04:44,207.0,canceled,3,US,207.0,207.0,500000.0
281352,501279503,"The Mystic Alliance ""The Hidden Island"".",Fiction,Publishing,USD,2016-10-04,800.0,2016-09-09 00:42:51,26.0,failed,2,US,1.0,26.0,800.0
39596,1201365408,Mountains Beyond The Clouds,Fine Art,Photography,GBP,2016-06-18,25000.0,2016-05-19 15:13:50,25846.0,successful,56,GB,37275.54,35419.55,34260.19
224015,2141184596,pastelink.me - the easiest way to share files online,Software,Technology,USD,2012-05-05,10000.0,2012-04-05 23:59:38,226.01,failed,9,US,226.01,226.01,10000.0
328270,742227404,Makin' pizza (Canceled),Food,Food,USD,2014-08-27,1500.0,2014-07-28 21:50:58,0.0,canceled,0,US,0.0,0.0,1500.0
180554,191854267,Nakefit,Footwear,Fashion,EUR,2017-07-07,20000.0,2017-05-08 21:32:14,295022.0,successful,6210,IT,175.95,336679.33,22824.02
171511,1872505339,"Bringing ""Enter Love"" to the Quest in Chicago",Theater,Theater,USD,2011-04-03,10000.0,2011-01-25 14:45:52,3169.0,failed,33,US,3169.0,3169.0,10000.0
159001,1808667356,FERRARI MASSARI,Footwear,Fashion,USD,2016-12-29,40000.0,2016-11-19 02:10:15,730.0,canceled,4,US,150.0,730.0,40000.0
124171,1630382640,Give Peas a Chance!,Food,Food,USD,2013-07-19,17000.0,2013-06-19 19:32:56,17215.0,successful,135,US,17215.0,17215.0,17000.0
41355,1210453523,Deutschland von der schönsten Seite (Teil 1) (Canceled),Places,Photography,EUR,2015-10-16,2000.0,2015-08-18 19:43:14,0.0,canceled,0,DE,0.0,0.0,2272.0
21687,1109861838,What A Difference A Game Makes,Shorts,Film & Video,USD,2014-05-16,72200.0,2014-04-11 15:47:59,25.0,failed,1,US,25.0,25.0,72200.0
300762,601453134,FUSIA - FALL IN LOVE 2013,Publishing,Publishing,CAD,2013-10-28,7500.0,2013-09-25 04:00:10,0.0,failed,0,CA,0.0,0.0,7192.86
294927,571195244,Daisy & Grey Clothing Line,Apparel,Fashion,USD,2015-11-21,5000.0,2015-10-20 23:12:20,120.0,failed,3,US,120.0,120.0,5000.0
243286,307273920,Starving Artist's Guide Book Launch,Art,Art,USD,2010-07-04,400.0,2010-06-03 20:17:57,400.0,successful,12,US,400.0,400.0,400.0
55912,1284601768,Help Giant Target finish their debut album!,Rock,Music,USD,2011-07-26,500.0,2011-06-26 15:54:28,1926.27,successful,41,US,1926.27,1926.27,500.0
147290,1748542962,Speaking the Future: The One with Farai Podcast,Audio,Journalism,USD,2014-12-02,35000.0,2014-11-05 11:40:41,36172.0,successful,193,US,36172.0,36172.0,35000.0
73986,1376948483,The Pilgrim Gang,Webseries,Film & Video,USD,2015-11-30,5000.0,2015-11-09 18:53:45,0.0,failed,0,US,0.0,0.0,5000.0
249989,341582388,Forget what you know about History.,Nonfiction,Publishing,USD,2010-11-11,500.0,2010-10-12 23:22:09,10.0,failed,1,US,10.0,10.0,500.0
89792,1456215861,'A Walk to Remember' - A Photographic Journey,Photography,Photography,GBP,2014-11-26,1300.0,2014-09-27 00:02:25,230.0,failed,4,GB,375.47,361.01,2040.46
40534,1206206200,It's a Rogue Theatre production!!!!,Theater,Theater,USD,2012-11-11,2000.0,2012-10-05 04:00:52,732.0,failed,27,US,732.0,732.0,2000.0
353553,87104172,Pho and Bun in Soho by Viet Eat,Restaurants,Food,GBP,2015-09-25,35000.0,2015-08-26 21:11:25,2340.0,failed,20,GB,3687.19,3551.32,53118.03
339665,800153168,Help Town & Country Players' Expand in our 67th Year!,Theater,Theater,USD,2014-05-12,3000.0,2014-04-12 20:31:11,4325.0,successful,58,US,4325.0,4325.0,3000.0
23138,1117415130,Southern Flair Pork-Ka-Bobs (Canceled),Food Trucks,Food,USD,2014-08-23,8000.0,2014-07-09 16:12:29,0.0,canceled,0,US,0.0,0.0,8000.0
61576,1313197829,Tall Women in Clogs,Performances,Dance,USD,2015-07-01,9000.0,2015-06-01 16:34:01,10521.0,successful,162,US,10521.0,10521.0,9000.0
316258,68097162,Trapped - Prologue (short film) (Canceled),Shorts,Film & Video,GBP,2015-06-18,1700.0,2015-04-19 18:54:07,53.0,canceled,1,GB,79.28,83.94,2692.51
57626,1293266098,Dax,Graphic Novels,Comics,USD,2014-08-21,2000.0,2014-07-22 01:51:10,2479.0,successful,69,US,2479.0,2479.0,2000.0
174120,188542634,Gibson,Children's Books,Publishing,CAD,2017-08-26,500.0,2017-07-27 18:24:25,500.0,successful,10,CA,79.95,401.9,401.9
62896,1319785376,DEADRAISER | A Film About Supernatural Resurrection,Documentary,Film & Video,USD,2013-07-13,20000.0,2013-05-29 20:07:08,41549.0,successful,372,US,41549.0,41549.0,20000.0
317308,686371137,Impudent Mortal's Warehouse District,Tabletop Games,Games,USD,2015-03-17,1500.0,2015-02-16 18:00:15,20984.0,successful,141,US,20984.0,20984.0,1500.0
30785,1156649983,"The Re-Programmable QR Code Shirt, with IPv6",Fashion,Fashion,USD,2015-05-28,3000.0,2015-04-28 04:05:25,39.0,failed,2,US,39.0,39.0,3000.0
363410,921656283,WhiteWax: Pre-Brush Teeth Whitening Sticks,Product Design,Design,USD,2014-12-19,15500.0,2014-11-07 02:12:31,177.0,failed,3,US,177.0,177.0,15500.0
219534,2118236598,"A Car, From Cheap to Expensive.",Film & Video,Film & Video,GBP,2015-07-13,6000.0,2015-05-20 16:12:03,0.0,undefined,0,"N,0""",,0.0,9356.14
129181,1655891800,hap's- Whats the program?,Web,Technology,USD,2015-02-04,15000.0,2015-01-05 20:36:46,1.0,failed,1,US,1.0,1.0,15000.0
346366,834374521,homeless map - help poors,Apps,Technology,EUR,2016-08-05,35000.0,2016-06-06 22:50:51,11.0,failed,2,IT,11.37,12.27,39045.94
260102,392860277,Little Choc Apothecary — A Holistic Approach To Dessert!,Vegan,Food,USD,2014-07-04,45000.0,2014-06-04 01:03:30,22402.0,failed,127,US,22402.0,22402.0,45000.0
153994,1782735382,Love Affairs and Wedding Bells Studio Cast Recording,Theater,Theater,USD,2012-06-22,2500.0,2012-05-23 20:12:54,2640.0,successful,32,US,2640.0,2640.0,2500.0
210804,2074262891,Trinity Portable Wind Turbine Power Station (Suspended),Design,Design,USD,2015-10-26,50000.0,2015-09-21 11:54:55,153431.33,suspended,248,US,153431.33,153431.33,50000.0
314139,669940322,SoUL NYC: A cinematic travel app for New York,Software,Technology,USD,2013-12-29,50000.0,2013-10-30 08:53:19,1998.0,failed,33,US,1998.0,1998.0,50000.0
257153,377631684,The Snack Crave Revolution,Food,Food,USD,2017-07-03,25000.0,2017-05-19 20:07:32,18.0,failed,5,US,0.0,18.0,25000.0
176395,1897316774,With Trembling... Launch The Walla Recovery's First Record,Indie Rock,Music,USD,2009-10-07,4000.0,2009-08-27 19:15:21,4394.0,successful,101,US,4394.0,4394.0,4000.0
370261,956613012,Dinotche,Mobile Games,Games,USD,2015-12-25,70000.0,2015-10-26 13:38:43,35.0,failed,3,US,35.0,35.0,70000.0
272121,454494806,DestructanRevolved,Video Games,Games,USD,2016-07-17,3000.0,2016-06-17 13:17:51,0.0,canceled,0,US,0.0,0.0,3000.0
364708,928235623,"Be a part of ""Hearts from the Songland"" by o, don piano.",Country & Folk,Music,USD,2011-08-23,3500.0,2011-06-24 06:00:16,3860.0,successful,52,US,3860.0,3860.0,3500.0
52254,1265912756,Magnic Light iC - Intelligent Contactless Bicycle Dynamo,Technology,Technology,USD,2014-01-31,40000.0,2013-12-27 18:18:10,231788.39,successful,1485,US,231788.39,231788.39,40000.0
104864,153300651,Growlin: Food Lovers App,Restaurants,Food,USD,2016-08-25,9000.0,2016-07-11 02:01:29,11.0,failed,2,US,0.0,11.0,9000.0
16566,1083842334,Mobile app to watch your sports game where you want.,Software,Technology,USD,2014-09-11,12500.0,2014-08-12 17:52:25,0.0,failed,0,US,0.0,0.0,12500.0
249656,339787649,Gomorraland - Diplomacy is Over,Tabletop Games,Games,EUR,2017-06-01,4500.0,2017-05-10 16:51:22,1033.0,canceled,22,IT,959.58,1158.72,5047.67
334791,775515737,"""Th!s Stuff Is Start!ng Now"" NuWave JaZzh0p Album",Jazz,Music,USD,2012-01-20,300.0,2011-12-28 21:43:25,16.0,failed,3,US,16.0,16.0,300.0
375342,982830327,Model My Way Through College - Interactive 2015 Calendar,Photography,Photography,USD,2014-09-05,5000.0,2014-07-25 04:55:42,426.69,failed,15,US,426.69,426.69,5000.0
237998,280074274,"Photos of Weird Strangers, Confused About Me Taking Photos",Photography,Photography,USD,2015-10-12,1600.0,2015-09-09 01:44:12,0.0,suspended,0,US,0.0,0.0,1600.0
